text,label,source
Says President Barack Obama himself has granted waivers allowing into the United States refugees who provided material support to terrorists.,fake,LIAR_LOCAL
The U.S. Constitution owes its notion of democracy to the Iroquois Tribes.,fake,LIAR_LOCAL
Its coming. Nobody can stop this train.,fake,LIAR_LOCAL
"832,000 people lost their job while (Charlie Crist was)governor.",partially_true,LIAR_LOCAL
I asked the unions to pay into their own health care insurance ... and they said I was being unreasonable. I requested that they contribute toward their own pensions ... and they screamed it was unfair.,fake,LIAR_LOCAL
On birthright citizenship for illegal immigrants.,fake,LIAR_LOCAL
The hole in the earth thats going to be dug (for the proposed Gogebic mine) is bigger than my entire district.,real,LIAR_LOCAL
Georgia lawmaker pushes bill banning creation of glow in the dark human-jellyfish hybrids.,partially_true,LIAR_LOCAL
Says he voted for disaster relief and full funding of FEMA.,partially_true,LIAR_LOCAL
Says a drug test can be performed for just $4 or $5.,real,LIAR_LOCAL
"Says that in polls about 2016 candidate leadership skills, he comes out two and three and four times higher than anybody else.",partially_true,LIAR_LOCAL
"Says Chris Christie has refused to fund pensions by billions of dollars, and got legislative approval to begin properly funding pensions in 2018.",real,LIAR_LOCAL
U.S. Rep. Phil Gingrey gave the government the power to electronically spy on Americans without a warrant.,fake,LIAR_LOCAL
"Lets say (Republicans) take away half of our delegates. Theyre worth more than Iowas, New Hampshires and almost South Carolinas combined.",partially_true,LIAR_LOCAL
"We know from ... the federal data, that they only stop or apprehend one out of four illegal people crossing our border.",fake,LIAR_LOCAL
"What do Rutgers University, Kean University, Montclair State University, New Jersey City University, Stockton College, Rowan University and William Paterson all have in common? They all graduate less than 50 percent of their students within four years.",real,LIAR_LOCAL
Says he was a Marine during Vietnam.,fake,LIAR_LOCAL
"We've created or saved up to 1.6 million jobs, according to the CBO -- the Congressional Budget Office -- through the Recovery Act.",partially_true,LIAR_LOCAL
One out of four corporations doesnt pay a nickel in (federal income) taxes.,partially_true,LIAR_LOCAL
"The Democrats have over 20 field agents to our zero.""",partially_true,LIAR_LOCAL
Al-Qaida has grown fourfold in five years.,partially_true,LIAR_LOCAL
The number of jobs created and people lifted out of poverty during Bill Clintons presidency was a hundred times what it was under President Ronald Reagan.,fake,LIAR_LOCAL
A World Health Organization report shows that more people are dying of TB.,partially_true,LIAR_LOCAL
"Edwards says if Congress won't pass universal health care, he'll tell Congress: ""I'm going to use my power as president to take your health care away from you.""",fake,LIAR_LOCAL
"Amid the crisis at our southern border, there are reports of illegal migrants carrying deadly diseases such as Ebola virus.",fake,LIAR_LOCAL
Rick Scott got a majority of the Hispanic vote in Florida.,fake,LIAR_LOCAL
"Again today (Ahmadinejad) made light of 9/11, and said that he's not even sure it happened and that people actually died.",real,LIAR_LOCAL
John doesn't have a record in the Senate. John's only passed four bills. They're all about post offices.,fake,LIAR_LOCAL
The actions Im taking are the kinds of actions taken by every single Republican president and every single Democratic president for the past half-century.,partially_true,LIAR_LOCAL
"Across the United States, 25 percent of voting age African Americans do not have the photo ID that this bill would require.",partially_true,LIAR_LOCAL
"To give the proposed economic stimulus plan some perspective, ""if you started the day Jesus Christ was born and spent $1 million every day since then, you still wouldnt have spent $1 trillion.""",real,LIAR_LOCAL
Says Barack Obamas approval rating is right in the average for second-term presidents at this point.,partially_true,LIAR_LOCAL
"Says Marco Rubio opposes immigration reform. Worse, Rubio supports Donald Trump. His plan would deport 800,000 children, destroying families.",partially_true,LIAR_LOCAL
"George Allen voted for 40,000 earmarks.",real,LIAR_LOCAL
"Americans ""have never paid more for gas at the pump.""",fake,LIAR_LOCAL
80 percent of North Carolinians are for the living wage,real,LIAR_LOCAL
"Mary Burkes record: 130,000 fewer jobs.",fake,LIAR_LOCAL
Says Scott Walkers listening sessions are invite-only and excluding the press.,real,LIAR_LOCAL
One out of every two kids who are graduating college right now cant find a job.,real,LIAR_LOCAL
"Homeopathy, acupuncture and aromatherapy have been given elevated legitimacy under the Affordable Care Act.",partially_true,LIAR_LOCAL
John McCain fought to rein in Fannie and Freddie...but Democrats blocked the reforms.,partially_true,LIAR_LOCAL
Six institutions in our country now control two thirds of the capital.,fake,LIAR_LOCAL
"Rigells car dealership made over $400,000 off the Cash for Clunkers bailout.",partially_true,LIAR_LOCAL
The proposed raises for the Norcross City Council would put it in line with other liked-sized communities.,real,LIAR_LOCAL
"In Libya, America spent $2 billion total and didnt lose a single life.",real,LIAR_LOCAL
Says U.S. Senate opponent Ron Johnson is opposed to all government-assisted student loans.,real,LIAR_LOCAL
Mitt Romney says the Arizona immigration law should be a model for the nation.,fake,LIAR_LOCAL
The 2011-13 state budget cuts overall funding for public schools by $1.6 billion,fake,LIAR_LOCAL
"The cost of college education has gone up 1,200 percent since 1978.",partially_true,LIAR_LOCAL
Says Katie McGintyactually agrees with Hillary Clinton and the most liberal wing of the Democrats on everything.,partially_true,LIAR_LOCAL
"Under the Obama administrations bailout of General Motors, Ohio dealerships were forced to close.",partially_true,LIAR_LOCAL
All travelers -- even babies -- arriving in the U.S. by air must have a passport.,real,LIAR_LOCAL
"Rhode Island has the second highest per enrollee (Medicaid) cost of any state in the country, which is 60 percent higher than the national average.",real,LIAR_LOCAL
Says Ron Johnson referred to The Lego Movie as an insidious anti-business conspiracy.,partially_true,LIAR_LOCAL
Weve doubled the production of clean energy.,real,LIAR_LOCAL
"The average student loan debt in Texas is over $22,000...the cost of an average size pickup truck. But unlike car owners, students are not allowed to refinance their loans at lower rates.",real,LIAR_LOCAL
The number of killings of citizens by police is at a two-decade high.,partially_true,LIAR_LOCAL
"It took us four years to balance the budget. Then I gave you four surplus budgets for the first time in more than 70 years, paid $600 billion down on the national debt.",real,LIAR_LOCAL
Reporters rehearse questions with White House press (secretary).,fake,LIAR_LOCAL
"The White House has three staff calligraphers making between $86,000 and $97,000 each, and just one National Security Director. She makes $55,000.",fake,LIAR_LOCAL
Says Texas unemployment rate has doubled on Rick Perrys watch.,partially_true,LIAR_LOCAL
"AARP is ""the largest reseller of insurance in the country"" and ""has a vested interest in seeing that the market for reselling supplemental insurance expands.""",partially_true,LIAR_LOCAL
"Seneca Jones Timber Co., aiming to increase logging and allay fears that old growth will be cut, says mills have shifted to second-generation trees. An ad from the company asks: Do you know that most all mills in Oregon have retooled over the past 20 years?",real,LIAR_LOCAL
"Over 32,000 people die from #GunViolence every year. Yet, (The U.S. Centers for Disease Control and Prevention) is banned from researching ways to prevent this.",real,LIAR_LOCAL
The Pentagon made up the since-debunked heroics of POW Jessica Lynch as she tried to avoid capture in Iraq.,fake,LIAR_LOCAL
The African-American community lost half of their wealth as a result of the Wall Street collapse.,real,LIAR_LOCAL
There are a lot of casinos across the country that have gone bankrupt.,real,LIAR_LOCAL
"When you read the Koran, it talks about dont take Christians and Jews as your friends.",partially_true,LIAR_LOCAL
"Last year, Korea sold nearly half a million cars in our country. ... The United States, you know how much we sell to them? Six thousand. What kind of deal is that?",real,LIAR_LOCAL
Federal law adopted under Tommy Thompsons watch prohibits the government from negotiating for better prices on prescription drugs for senior citizens,real,LIAR_LOCAL
Says 99 percent of the time police officers arent charged when they kill young people of color.,partially_true,LIAR_LOCAL
As executive director of the Democratic Party of Virginia there were 300 people on my payroll in 2008.,partially_true,LIAR_LOCAL
Job creation has gotten worse each year that Scott Walker has been governor.,fake,LIAR_LOCAL
Says Texas ranks first in executions among the states.,real,LIAR_LOCAL
Tell me what Madeleine Albrights position was on the War on Iraq. I wouldnt be surprised if she supported it.,fake,LIAR_LOCAL
Ohio taxpayers spent more than $67 million for the year on food stamps and Medicaid for Wal-Mart workers,partially_true,LIAR_LOCAL
"Under President George W. Bush, the U.S. spent $1.3 trillion on tax cuts for the wealthy and trillions each on a war and on Medicare drug benefits.",partially_true,LIAR_LOCAL
Says PPS employees have paid their own PERS contributions for many years.,real,LIAR_LOCAL
On sharing power with Republicans,fake,LIAR_LOCAL
Hillary Clintons international travels included no serious diplomacy.,fake,LIAR_LOCAL
"As governor, Ted Strickland left only 89 cents in Ohios rainy day fund.",real,LIAR_LOCAL
African-American youth unemployment is 51 percent. Hispanic youth unemployment is 36 percent.,partially_true,LIAR_LOCAL
"The form students fill out to get college financial aid is ""longer than the form to get U.S. citizenship.""",fake,LIAR_LOCAL
"The Germans, the French, countries that opposed us in the (Iraq) war, all believed (Saddam Hussein) had weapons of mass destruction.",fake,LIAR_LOCAL
There have been 30 published polls in this election cycle and Harry Reids been trailing in every single one.,fake,LIAR_LOCAL
Social Security is a Ponzi scheme.,fake,LIAR_LOCAL
On the coal industry,fake,LIAR_LOCAL
"According to ATF data, 70 percent of firearms recovered and traced in drug cartel crimes in Mexico originated from the United States.",real,LIAR_LOCAL
A sitting sheriff cannot be charged except by a warrant issued by a Superior Court judge.,partially_true,LIAR_LOCAL
There is majority support for the Democrats' health care plans.,fake,LIAR_LOCAL
Were only inches away from no longer being a free economy.,fake,LIAR_LOCAL
"Says Amanda Fritz publicly claimed to be endorsed by NARAL Pro-Choice Oregon, both on her website and in the voters guide.",partially_true,LIAR_LOCAL
This is the most generous country in the world when it comes to immigration. There are a million people a year who legally immigrate to the United States.,real,LIAR_LOCAL
"According to recent reports, a group of death panels organized under Obamacare ordered their first execution.",fake,LIAR_LOCAL
I'm pro-life. He's not.,fake,LIAR_LOCAL
Says U.S. Sen. Bill Nelson voted with the Democrats in Congress nearly 95 percent of the time.,partially_true,LIAR_LOCAL
Says hes the only licensed firearms dealer in America running for Congress.,partially_true,LIAR_LOCAL
"Says an array of statistics show that conditions in some parts of Baltimore rival that of the West Bank in Palestine, North Korea, and distressed cities in Nigeria, India, China and South Africa.",real,LIAR_LOCAL
Says 92 percent of Texas counties had no abortion provider in 2008.,real,LIAR_LOCAL
The Obama administration is unwinding our nations welfare-to-work requirements.,fake,LIAR_LOCAL
Says Ted Cruz never denied his father was photographedwith Lee Harvey Oswald.,fake,LIAR_LOCAL
Republicans approved 12 times larger tax breaks for people making over 350 grand than for the average middle-class person.,real,LIAR_LOCAL
We have $60 billion in 2010 in Medicare fraud.,partially_true,LIAR_LOCAL
Rand Pauls speech ... on Gattaca was totally ripped off of Wikipedia.,real,LIAR_LOCAL
"You cant bring an iPad or a piece of paper and a pencil in the (Wisconsin Assembly) gallery to take notes of whats going on, but you can bring a gun up there.",real,LIAR_LOCAL
"During the recent global warming summit in Copenhagen, Nancy Pelosi and others stayed at a five-star hotel on a trip costing nearly $10,000 per person.",real,LIAR_LOCAL
"From 2014 to 2015, Austins murder rate is up a whopping 83 percent.",fake,LIAR_LOCAL
"Says 100,000 are on waiting list to attend Texas charter schools.",real,LIAR_LOCAL
"The average person will pay $6,000 more a year under Rep. Paul Ryans Medicare proposal.",real,LIAR_LOCAL
"A lot of people don't know that 50,000 Americans now make their living off eBay.",partially_true,LIAR_LOCAL
"If Congress does not pass the renewal of the payroll tax cut before the end of the year, nearly 160 million working families will see their taxes go up by roughly $1,000.",partially_true,LIAR_LOCAL
Florida high schools are four out of the top 10 in the entire United States.,partially_true,LIAR_LOCAL
No member of the American public has ever been killed by commercial nuclear power a record unmatched by other fuels.,real,LIAR_LOCAL
"Says that under the Obama administration, the debt has nearly doubled.",real,LIAR_LOCAL
"Under Lee Fisher Ohio has lost nearly 400,000 jobs.",partially_true,LIAR_LOCAL
"In campaigns in the past with Sen. McCain and President George W. Bush and others, they have tended to release tax records in April.",partially_true,LIAR_LOCAL
Says the national debt and President Barack Obamas refusal to control spending led to our nations credit rating being downgraded for the first time in history.,partially_true,LIAR_LOCAL
"Obama voted to raise taxes on people making just $42,000.",fake,LIAR_LOCAL
Natalyn Archibong skipped (Atlanta) City Council meetings or was late 90% of the time. Then she voted herself a pay raise.,fake,LIAR_LOCAL
"Measures in Barack Obama's health plan could ""lower health care costs for the typical family by $2,500 a year.""",partially_true,LIAR_LOCAL
On an income cap for recipients of the popular HOPE scholarship,fake,LIAR_LOCAL
Every major city which has a center of poverty is run by Democrats. Every major city.,fake,LIAR_LOCAL
"When union membership goes down, so do (middle class) wages.",partially_true,LIAR_LOCAL
The amount of money that we put into running our own state legislature is nearly as much as we put into the University of Rhode Island.,fake,LIAR_LOCAL
"In the 100 days since its passage, the economic stimulus has ""saved or created nearly 150,000 jobs.""",fake,LIAR_LOCAL
Preventive care coverage under the Affordable Care Act has already helped Granite Staters save money and live healthier lives.,partially_true,LIAR_LOCAL
"John McCain opposed bankruptcy protections for families ""who were only in bankruptcy because of medical expenses they couldn't pay.""",real,LIAR_LOCAL
Wisconsin was embroiled in a constitutional crisis brought on by the Democratic senators fleeing the state for Illinois to block Gov. Scott Walkers budget-repair bill.,fake,LIAR_LOCAL
"When we lower tax rates, we generate more in revenues. That happened in 86 with the Reagan plan, happened in 2001, following the Bush plan.",partially_true,LIAR_LOCAL
On bipartisan redistricting.,fake,LIAR_LOCAL
"Secretary Clinton changes her position on (gun issues) every election year, it seems, having one position in 2000 and then campaigning against President Obama and saying we dont need federal standards.",partially_true,LIAR_LOCAL
"If youre one of the more than 250 million Americans who already have health insurance, you will keep your health insurance.",partially_true,LIAR_LOCAL
Says Allen West violatedfederal law by scuba diving with U.S. flag.,fake,LIAR_LOCAL
"From now on, we have to pay the Russians $50 million an astronaut to send Americans to the space station",real,LIAR_LOCAL
Forty-five percent of Americans went without needed care because of costs in 2007.,real,LIAR_LOCAL
"In 1960, we spent more than 3 percent of our GDP on infrastructure projects like the Interstate Highway. Today we spend less than 1 percent of our GDP on these vital investments.",partially_true,LIAR_LOCAL
The health care numbers are going up.,fake,LIAR_LOCAL
The final pitch of Don Larsens perfect game in the 1956 World Series was a foot and half probably high and outside.,partially_true,LIAR_LOCAL
"Since Gina Raimondo took office, investment fees on the states pension portfolio have gone up from about $12 million annually to about $50 million.",partially_true,LIAR_LOCAL
"Gov. Nathan Deal has taken at least $15,600 from the (Koch brothers), their businesses, and their employees.",fake,LIAR_LOCAL
Say Apples Tim Cook will not do business with Indiana.,fake,LIAR_LOCAL
"Our countrys got this huge debt, and (President Barack) Obama says raise taxes and keep spending more.",partially_true,LIAR_LOCAL
This is not a mosque. Its a cultural center that has a prayer area.,fake,LIAR_LOCAL
"The FL Guard has defended our freedom in Afghanistan, Iraq, and put their lives at risk; now the fed govt is going to cut their pay 20%.",partially_true,LIAR_LOCAL
Says 25 percent of Austins public school buildings are underutilized.,partially_true,LIAR_LOCAL
The State of Texas does not even use the E-Verify system to determine if someone is legally in our country when they apply for a job.,real,LIAR_LOCAL
Phoenix is already one of the kidnapping capitals of the world.,fake,LIAR_LOCAL
"Says President Barack Obama neversaid, No boots on the ground in Syria.",fake,LIAR_LOCAL
"In every poll, John Cornyn always loses to any conservative the voters have heard about.",fake,LIAR_LOCAL
"Says Mitt Romney is proposing a tax cut that gives an average of $250,000 to every millionaire in this country.",real,LIAR_LOCAL
"In an interview with the Chicago TribunesEditorial Board, Comptroller Leslie Munger says that in order to balance a budget, the state would have to cut social services completely.",fake,LIAR_LOCAL
Ive done more impeachments than anybody else in the history of the country.,real,LIAR_LOCAL
On tax breaks for businesses,partially_true,LIAR_LOCAL
Says Mark Begich has taken campaign cash from the Kochs while Dan Sullivan hasnt.,fake,LIAR_LOCAL
Says Marco Rubio skipped 18 defense votes including one to arm the Kurds to fight ISIS.,partially_true,LIAR_LOCAL
Georgia Public Service Commission member Stan Wise has received about 95 percent of his campaign money from the utilities he is supposed to be regulating.,partially_true,LIAR_LOCAL
Jesus was an undocumented immigrant.,fake,LIAR_LOCAL
Says Hillary Clintons energy agenda will cost the U.S. economy over $5 trillion,fake,LIAR_LOCAL
Texas spends more per day to house an inmate than we do on a student.,real,LIAR_LOCAL
The health care reform plan being proposed in Congress would mean big tax increases.,partially_true,LIAR_LOCAL
"Says the federal government is spending $765,828 to subsidize pancakes for yuppies in Washington.",partially_true,LIAR_LOCAL
Palin (proposed) a $150 bounty for the severed foreleg of each killed wolf.,real,LIAR_LOCAL
The top 1 percent of income-earners pay about 40 percent of all taxes into the federal government.,fake,LIAR_LOCAL
The majority support (raising) the minimum wage.,real,LIAR_LOCAL
Says Attorney General Eric Holder recently revealed this idea to have government have gun owners wear special bracelets that would identify you as a gun owner.,fake,LIAR_LOCAL
Says Terry McAuliffe opposes Virginias right-to-work law.,fake,LIAR_LOCAL
"As a result of welfare reform, poverty levels went down to the lowest level ever for ... African-American children.",partially_true,LIAR_LOCAL
Says the U.S. federal income tax rate was 0 percent until 1913.,partially_true,LIAR_LOCAL
Says that U.S. Rep. Allen West is a constituent of mine.,real,LIAR_LOCAL
Says Kelly Ayotte voted to fix background checks.,partially_true,LIAR_LOCAL
"As mayor, [Allan Fung] raised taxes three times.",real,LIAR_LOCAL
Says businesses pay roughly 60 percent of taxes in Texas.,real,LIAR_LOCAL
Says opponent Ted Cruz has not led businesses.,real,LIAR_LOCAL
"Says that in his first 17 months as president, the United States doubled its world-leading $500 million a year commitment to fighting global AIDS.",real,LIAR_LOCAL
"An Army report stated Allen West performed illegal acts, merited court martial, faced 11 years in prison.",partially_true,LIAR_LOCAL
"Scientists have shown us (that) the greater possibilities, the real science movement, has been with adult stem cell research. It has not been with embryonic.",fake,LIAR_LOCAL
"Says President Barack Obama has taken 92 days of vacation since he was sworn in, compared to 367 for President George W. Bush at the same point in his presidency.",real,LIAR_LOCAL
The University of Wisconsin System had a jobs-for-life tenure program for professors.,partially_true,LIAR_LOCAL
Americans are working longer hours for low wages . . . and yet almost all new income and wealth is going to the top 1 percent.,partially_true,LIAR_LOCAL
Six people in Florida die as a result of (not expanding Medicaid) every day.,partially_true,LIAR_LOCAL
"John McCain and George Bush have ""absolutely no plan for universal health care.""",real,LIAR_LOCAL
"McCain's attacks on Obama are 'not true,' 'false,' 'baloney,' according to media outlets.",partially_true,LIAR_LOCAL
"In 2007, the top 1 percent of all income earners in the United States made 23.5 percent of all income, which is more than the entire bottom 50 percent.",real,LIAR_LOCAL
Says he balanced the Milwaukee County budget without raising taxes five years in a row.,partially_true,LIAR_LOCAL
"Since 2008, Gwinnett Countys population has grown 15 percent, while the county government staff has increased only 1 percent.",real,LIAR_LOCAL
Says Wisconsin Gov. Scott Walker doesnt make his calendar public -- hes on our dime and we dont know where he is.,partially_true,LIAR_LOCAL
President Barack Obamas judicial appointments for Georgia and the region were drafted in secret and not vetted by legal groups among the presidents supporters.,real,LIAR_LOCAL
Says he created more than 500 American jobs.,fake,LIAR_LOCAL
"John McCain ""voted against the Bush tax cuts, both times.""",real,LIAR_LOCAL
Says Gov. Scott Walker has been rated Americas most factually-challenged politician.,fake,LIAR_LOCAL
The insurance industry is actually run by mostly Democrats.,fake,LIAR_LOCAL
A referendum gives the people the chance to decide on cutting the Milwaukee County Board budget by two-thirds,fake,LIAR_LOCAL
Tourism and retirees are the dominant economic engines in our state.,real,LIAR_LOCAL
"When we go to vote, they ask for drivers license and verify that you are a voter and a citizen in the state of Texas.",partially_true,LIAR_LOCAL
"According to a recent Congressional Budget Office report, under Obamacare, 7 million people will lose their employer-sponsored insurance.",fake,LIAR_LOCAL
Polls on legalizing same-sex marriage are not dramatically changing.,fake,LIAR_LOCAL
"Says that in 41 states, government workers are better paid than the taxpayers who support them.",fake,LIAR_LOCAL
"Its just been announced that the residents of Florida are going to experience a massive, double-digit premium hike.",partially_true,LIAR_LOCAL
"RNC version of a Hillary Clinton valentine: ""Roses are red, violets are blue, I'll raise your taxes and there is nothing you can do.""",fake,LIAR_LOCAL
The Pasco County budget has doubled in the past three years.,fake,LIAR_LOCAL
Repealing Obamacare saves our nation more than $2 trillion.,fake,LIAR_LOCAL
"While President Obama says all options are on the table for preventing a nuclear Iran, Hagel says military action is not a viable, feasible, responsible option.",fake,LIAR_LOCAL
"After a decade of decline, this country created over half a million manufacturing jobs in the last two and a half years.",real,LIAR_LOCAL
We have more kids take the SAT than any other state in the nation. I mean a high percentage of our kids take the SAT.,fake,LIAR_LOCAL
Buying the naming rights to the new Falcons stadium is the largest marketing deal in Mercedes-Benz history.,real,LIAR_LOCAL
SaysBernie Sanders voted for what we call the Charleston Loophole.,real,LIAR_LOCAL
The Common Core was not put together by the Department of Education in Washington. It was put together by governors and by states.,real,LIAR_LOCAL
At my first Lets Get to Work Day we sold out; more than 240 dozen doughnuts by 8:30 a.m.,fake,LIAR_LOCAL
"Todd Staples recently tried to woo his supporters and right-wing base by suggesting the Agriculture Commission cut programs intended to feed the elderly and disabled, many of whom are veterans.",fake,LIAR_LOCAL
"Republicans would give seniors a (Medicare) voucher that limits whats covered, costing seniors as much as $6,400 more a year.",partially_true,LIAR_LOCAL
Says Barack Obamas administration has admitted that money from its Iran nuclear deal would go directly to terrorism.,partially_true,LIAR_LOCAL
The U.S. Supreme Court struck down Wisconsins photo ID election law,fake,LIAR_LOCAL
"When Rick Scott was deposed in lawsuits about his company, he took the Fifth 75 times.",real,LIAR_LOCAL
Members of Congress can retire with the same pay after only one term in office,fake,LIAR_LOCAL
Milwaukee police use deadly force at a rate that is among the lowest in the country.,partially_true,LIAR_LOCAL
Glen Sturtevant is against smaller class sizes.,fake,LIAR_LOCAL
President Barack Obama has virtually no one in his cabinet with private-sector experience.,fake,LIAR_LOCAL
Says Obama opposes offshore drilling and a gas tax holiday.,real,LIAR_LOCAL
Austin school district teachers are the lowest paid of any urban Texas district and the lowest paid of any surrounding school district.,partially_true,LIAR_LOCAL
Amazing fact: Senate has already voted on more amendments in 2015 than Reid allowed ALL YEAR last year.,real,LIAR_LOCAL
"A few weeks ago, (the) education committee in Congress is deciding whats going to be in your local salad bar.",fake,LIAR_LOCAL
A government report shows that alternatives to the Keystone XL pipeline are worse for the environment.,partially_true,LIAR_LOCAL
We have not taken away any rights that have currently existed in any city in North Carolina with the passage of HB2.,fake,LIAR_LOCAL
Says Ron Johnson gave himself a $10 million sweetheart corporate payout,partially_true,LIAR_LOCAL
"When the union says I want to eliminate tenure, thats not true.",partially_true,LIAR_LOCAL
Says Jacky Rosen has refused to tell us whether she supports Bernie Sanders or Hillary Clinton.,fake,LIAR_LOCAL
"If you look at last year's presidential campaign, ""you can't find a mention of public option.""",real,LIAR_LOCAL
Every one of more than 30 federal judges who have considered the issue of gay and lesbian rights since last June ruled that marriage is a constitutional right and you cannot deprive individual citizens of that right based on their sexual orientation.,fake,LIAR_LOCAL
"Says the New York Giants train in New Jersey, they play in New Jersey and most of their players live in New Jersey.",real,LIAR_LOCAL
"Economic inequality in Multnomah County has a face -- and a name. It has 90,000 faces and names -- the number of county residents who are still unemployed, or underemployed, in the wake of the 2008 Wall Street crash.",fake,LIAR_LOCAL
"Ohio has created 45,000 new manufacturing jobs since 2010. And thats due in large part to the fact that the auto rescue has helped Ohio.",partially_true,LIAR_LOCAL
Says Republican recall challenger Jonathan Steitz failed to pay his taxes.,partially_true,LIAR_LOCAL
"In Minnesota, well over 6,200 election-day registrations from 2008 proved fraudulent.",fake,LIAR_LOCAL
"After not having any foreign trade offices overseas for the past decade, New Jersey opened offices in Shanghai and London in the past six months, and has seen an 18 percent increase in exports.",fake,LIAR_LOCAL
"Over the history of Austin, its always gotten more expensive.",fake,LIAR_LOCAL
Glenn Hegar promised to eliminate the property tax.,fake,LIAR_LOCAL
"There is a provision in the economic stimulus plan that means that ""students cannot meet together in their dorms, if that dorm has been repaired with this federal money, and have a prayer group or a Bible study.""",fake,LIAR_LOCAL
"A few months ago when you were asked whats the biggest geopolitical threat facing America, you said Russia.",partially_true,LIAR_LOCAL
"During the Civil War, more than 300,000 Ohioans served in the Union Army -- more per capita than any other state.",real,LIAR_LOCAL
"If I had not asked for my emails all to be made public, none of this would have been in the public arena.",fake,LIAR_LOCAL
"Under Gov. Mitt Romney, Massachusetts ranked 47th in job creation.",partially_true,LIAR_LOCAL
"For his first interview as president, Barack Obama chose Arab TV for an apology.",fake,LIAR_LOCAL
November 2012 was a record year of turnout. More people voted before Election Day using absentee ballots and voting early than ever before in our history.,real,LIAR_LOCAL
Says a Canadian provincial prime minister came to Ohio for his medical treatment because of the delay in Canadian health care which would have endangered his life.,fake,LIAR_LOCAL
Says Democrats first proposed prohibiting the government from negotiating prices for prescription drugs in Medicare Part D and he had nothing to do with that provision in the law.,fake,LIAR_LOCAL
I get the most money from active duty officers and military personnel.,real,LIAR_LOCAL
"Under Obamacare, premiums have doubled and tripled in Wisconsin.",real,LIAR_LOCAL
"Says Gov. Rick Perrys administration has proposed ending immunizations for 113,000 kids.",fake,LIAR_LOCAL
Florida has more concealed weapons permits than any other state.,real,LIAR_LOCAL
Says Saddam Hussein had a 10-year relationship with al-Qaida.,fake,LIAR_LOCAL
"It is just a fact that Hamas, apparently the North American spokesperson, is endorsing Senator Obama.",real,LIAR_LOCAL
"Since last years address, more than 10,000 jobs created -- many on the high end of the employment scale.",real,LIAR_LOCAL
"After one year, Tennessees students made their biggest single-year jump in achievement ever recorded in the state.",real,LIAR_LOCAL
The actual (construction) contracts that weve awarded to date have come in several hundred million dollars below estimates.,real,LIAR_LOCAL
St. Pete Beachs local version of Amendment 4 resulted in seemingly endless lawsuits (that) decimated the citys legal budget and forced the city to raise the property tax rate.,partially_true,LIAR_LOCAL
Broward Countys unemployment rate of 5.3 percent is the lowest in Florida.,fake,LIAR_LOCAL
"In Mexico, they dont have birth certificates... they dont have registration cards for voters. They have one national ID.",fake,LIAR_LOCAL
Alabamians havent changed their opinion on same-sex marriage since voting to ban it in 2006.,partially_true,LIAR_LOCAL
We have reduced funding for education the least. Theyve suffered the least cuts.,partially_true,LIAR_LOCAL
I have never lobbied for offshore oil drilling.,fake,LIAR_LOCAL
Congress can tell [the Supreme Court] which cases they ought to hear. We have that authority.,real,LIAR_LOCAL
The Obama administration has been raising taxes.,partially_true,LIAR_LOCAL
"Earmarks requested in a federal spending bill included $277,000 for potato pest management in Wisconsin.",real,LIAR_LOCAL
(George) LeMieux never requested a single earmark and pushed to ban them all.,partially_true,LIAR_LOCAL
"Thanks to the Trans-Pacific Partnership, Vietnam is drafting and presenting unprecedented labor reforms, changing their Constitution to recognize worker organizations in Vietnam for the first time.",partially_true,LIAR_LOCAL
"Under President Obama, domestic oil production is at an eight-year high.",real,LIAR_LOCAL
"Chris Christie helped funnel $6 million in federal Hurricane Sandy money to a senior center in Belleville, N.J., a place that suffered no damage.",real,LIAR_LOCAL
"New Jersey has the highest property taxes in the nation and not by a little. They are the highest property taxes in the nation, more than double the national average.",real,LIAR_LOCAL
The Koch brothers are one of the biggest polluters in the country.,real,LIAR_LOCAL
Proposed fast-track legislation allows presidents to easily use a future trade deal to override our domestic financial rules.,partially_true,LIAR_LOCAL
Says Hillary Clinton lied about why her parents named her Hillary.,partially_true,LIAR_LOCAL
Says Jeb Bush said he would take his pants off and moon everybody ... Nobody reports that.,fake,LIAR_LOCAL
"Says that when Republicans held Congress and the presidency, they doubled the size of the (U.S.) Department of Education.",partially_true,LIAR_LOCAL
"Even a 100 percent tax on millionaires would only fund four months of government operations, failing to seriously address budget deficits and debt.",partially_true,LIAR_LOCAL
Says Romney wants to add $2 trillion to the defense budget that the military hasnt asked for.,real,LIAR_LOCAL
Says(President) Reagans second inaugural was moved inside the Capitol. It was. Because of a terrible snowstorm.,real,LIAR_LOCAL
"Under President Barack Obamas watch, oil production on federal lands has decreased 14 percent over the past year.",partially_true,LIAR_LOCAL
"ISIS lures women with kittens, nutella.",fake,LIAR_LOCAL
Georgia had the worst job losses in state history under GOP watch.,real,LIAR_LOCAL
Says 94 percent of (Marco Rubios) constituents support a universal background check.,real,LIAR_LOCAL
"Every single day in this country, 1,000 people are deported and the vast majority of those people that are deported arent criminals.",partially_true,LIAR_LOCAL
Says the director of an anti-abortion group receiving a Texas grant to provide womens health services believes HIV can be spread through the sewer system.,real,LIAR_LOCAL
I opposed this war from the beginning. I opposed the war in 2002. I opposed the war in 2003. I opposed it in 2004 and 2005 and 2006.,real,LIAR_LOCAL
